WKT,nama,deskripsi
"LINESTRING (106.7261889 -6.0898397, 106.710396 -6.0966674, 106.6904833 -6.0959846, 106.6897967 -6.1069087, 106.7014697 -6.1130534, 106.6870501 -6.1253426, 106.69117 -6.1369488, 106.6843035 -6.1430932, 106.68911 -6.1553817, 106.6870501 -6.1717659, 106.7193224 -6.1867844, 106.7179491 -6.1963413, 106.7200091 -6.2154547, 106.7261889 -6.2284242, 106.7440417 -6.2263764, 106.7467883 -6.2407107, 106.7543414 -6.2557271, 106.7515948 -6.2734733, 106.7632677 -6.2816637, 106.7742541 -6.3021389, 106.7811205 -6.3192011, 106.8072131 -6.3151062, 106.79966 -6.33831, 106.7941668 -6.3628775, 106.8120196 -6.366972, 106.8161395 -6.3553709, 106.8387988 -6.3553709, 106.8381121 -6.3417222, 106.8490984 -6.3369451, 106.8580248 -6.3512763, 106.8724444 -6.3546885, 106.8861773 -6.3683368, 106.90815 -6.3621951, 106.9191363 -6.3512763, 106.9232562 -6.321931, 106.9232562 -6.299409, 106.9122698 -6.296679, 106.9088366 -6.2741559, 106.9067767 -6.2577748, 106.9211962 -6.2523144, 106.9452288 -6.2523144, 106.9472887 -6.227059, 106.9637682 -6.2058981, 106.9713213 -6.1861017, 106.9713213 -6.1519683, 106.969948 -6.1021295, 106.9589617 -6.0932536, 106.9356158 -6.0980329, 106.9095232 -6.100764, 106.8868639 -6.0980329, 106.8676379 -6.108957, 106.8326189 -6.121929, 106.8003466 -6.1041777, 106.776314 -6.1055432, 106.7509081 -6.1041777, 106.7564013 -6.0836948, 106.7625811 -6.0748186, 106.7522814 -6.0720874, 106.7261889 -6.0898397)",DKI Jakarta,
